latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
33.989452,-6.8539124,57.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1993-04-15,14.3,4.80,3.51,0.157,0.164
1993-04-16,14.6,0.00,4.61,0.157,0.160
1993-04-17,16.9,0.00,5.31,0.156,0.143
1993-04-18,17.5,0.00,4.70,0.154,0.128
1993-04-19,18.5,0.10,4.65,0.153,0.118
1993-04-20,18.7,0.00,4.14,0.152,0.111
1993-04-21,16.4,0.00,3.57,0.152,0.108
1993-04-22,15.8,0.00,4.43,0.151,0.105
1993-04-23,15.2,0.80,3.68,0.151,0.104
1993-04-24,15.3,6.30,3.82,0.152,0.123
1993-04-25,13.6,3.60,3.39,0.159,0.212
1993-04-26,12.7,6.00,3.20,0.162,0.262
1993-04-27,13.1,7.10,2.88,0.166,0.292
1993-04-28,13.9,0.80,3.08,0.167,0.290
1993-04-29,14.4,1.80,3.11,0.168,0.279
1993-04-30,15.0,0.00,3.42,0.167,0.257
1993-05-01,15.4,0.60,3.33,0.166,0.238
1993-05-02,15.2,0.00,3.97,0.164,0.216
1993-05-03,15.7,0.90,3.12,0.162,0.194
1993-05-04,15.2,11.70,2.73,0.169,0.281
1993-05-05,15.2,0.70,3.08,0.170,0.287
1993-05-06,16.2,0.30,3.40,0.169,0.265
1993-05-07,17.0,0.00,4.56,0.167,0.235
1993-05-08,17.1,0.00,3.94,0.165,0.205
1993-05-09,17.2,0.50,4.17,0.163,0.187
1993-05-10,17.1,2.40,4.04,0.162,0.175
1993-05-11,17.3,1.30,4.10,0.162,0.176
1993-05-12,17.7,1.10,3.75,0.162,0.182
1993-05-13,16.6,1.70,3.63,0.162,0.189
1993-05-14,16.3,0.00,3.29,0.161,0.179
1993-05-15,16.7,0.00,4.48,0.160,0.164
1993-05-16,17.9,0.00,4.94,0.158,0.147
1993-05-17,18.5,0.00,4.84,0.156,0.132
1993-05-18,17.8,2.40,3.32,0.157,0.147
1993-05-19,16.6,0.00,3.93,0.157,0.148
1993-05-20,16.1,0.00,4.60,0.156,0.135
1993-05-21,18.3,0.00,4.90,0.155,0.124
1993-05-22,18.5,0.00,4.63,0.154,0.115
1993-05-23,17.4,24.60,2.91,0.167,0.284
1993-05-24,17.7,1.70,3.11,0.171,0.293
1993-05-25,17.7,2.10,2.72,0.172,0.291
1993-05-26,18.2,0.10,3.77,0.170,0.265
1993-05-27,18.4,0.10,3.66,0.169,0.243
1993-05-28,17.8,0.00,4.09,0.167,0.220
1993-05-29,17.3,0.00,4.34,0.165,0.194
1993-05-30,18.2,0.00,4.37,0.163,0.173
1993-05-31,18.6,0.00,4.69,0.161,0.155
1993-06-01,18.7,0.00,4.88,0.159,0.139
1993-06-02,18.9,0.00,4.75,0.158,0.127
1993-06-03,20.1,0.00,5.14,0.157,0.117
1993-06-04,18.9,0.00,4.59,0.155,0.109
1993-06-05,18.9,0.20,3.93,0.155,0.111
1993-06-06,18.4,1.70,3.65,0.155,0.121
1993-06-07,19.0,0.00,4.69,0.155,0.119
1993-06-08,19.9,0.00,4.02,0.154,0.114
1993-06-09,19.8,0.00,4.17,0.154,0.111
1993-06-10,18.5,0.30,2.74,0.154,0.113
1993-06-11,18.2,0.00,4.82,0.153,0.112
1993-06-12,19.9,0.00,5.22,0.153,0.107
1993-06-13,22.5,0.00,5.88,0.152,0.102
1993-06-14,24.6,0.00,6.20,0.151,0.099
1993-06-15,23.2,0.00,5.49,0.150,0.098
1993-06-16,22.7,0.00,5.13,0.150,0.097
1993-06-17,23.1,0.00,5.49,0.150,0.097
1993-06-18,22.7,0.00,5.51,0.150,0.097
1993-06-19,21.7,0.00,5.00,0.150,0.097
1993-06-20,20.6,0.00,4.80,0.149,0.098
1993-06-21,20.5,0.00,4.65,0.149,0.098
1993-06-22,20.3,0.00,4.91,0.149,0.098
1993-06-23,20.3,0.00,4.85,0.149,0.099
1993-06-24,20.3,0.70,4.82,0.149,0.099
1993-06-25,20.6,1.30,3.64,0.150,0.110
1993-06-26,21.3,0.00,4.86,0.149,0.105
1993-06-27,21.0,0.00,4.23,0.149,0.101
1993-06-28,20.6,0.00,4.36,0.149,0.100
1993-06-29,20.6,0.00,5.35,0.149,0.098
1993-06-30,21.0,0.00,5.18,0.149,0.098
1993-07-01,20.3,0.00,4.69,0.149,0.097
1993-07-02,20.8,0.00,5.52,0.149,0.097
1993-07-03,23.0,0.00,5.80,0.149,0.097
1993-07-04,23.9,0.00,5.57,0.149,0.097
1993-07-05,23.5,0.00,5.29,0.148,0.097
1993-07-06,24.0,0.00,5.70,0.148,0.097
1993-07-07,23.3,0.00,5.53,0.148,0.096
1993-07-08,23.6,0.00,5.29,0.148,0.096
1993-07-09,21.8,0.00,4.16,0.148,0.098
1993-07-10,20.7,0.00,4.70,0.148,0.098
1993-07-11,20.8,0.00,5.46,0.148,0.098
1993-07-12,23.1,0.00,5.77,0.148,0.097
1993-07-13,24.2,0.00,5.60,0.147,0.097
1993-07-14,24.1,0.00,5.52,0.147,0.097
1993-07-15,23.4,0.00,5.33,0.147,0.096
1993-07-16,23.6,0.00,5.35,0.147,0.096
1993-07-17,23.8,0.00,5.48,0.147,0.096
1993-07-18,23.1,0.00,5.39,0.147,0.096
1993-07-19,22.9,0.00,5.44,0.147,0.096
1993-07-20,22.4,0.00,5.46,0.147,0.096
1993-07-21,23.0,0.00,5.49,0.147,0.096
1993-07-22,26.2,0.00,6.09,0.147,0.096
1993-07-23,25.9,0.00,5.73,0.147,0.096
1993-07-24,24.6,0.00,5.36,0.147,0.096
1993-07-25,24.4,0.00,5.32,0.147,0.096
1993-07-26,25.3,0.00,6.14,0.147,0.096
1993-07-27,27.6,0.00,6.90,0.147,0.096
1993-07-28,28.3,0.00,6.66,0.147,0.096
1993-07-29,25.6,0.00,5.86,0.147,0.096
1993-07-30,23.2,0.00,5.18,0.147,0.096
1993-07-31,23.2,0.00,5.33,0.147,0.096
1993-08-01,22.8,0.00,5.12,0.147,0.096
1993-08-02,22.5,0.00,4.85,0.147,0.096
1993-08-03,23.4,0.00,4.82,0.147,0.097
1993-08-04,25.2,0.00,5.41,0.147,0.097
1993-08-05,25.2,0.00,4.87,0.147,0.096
1993-08-06,24.8,0.00,5.22,0.147,0.096
1993-08-07,23.8,0.00,5.07,0.147,0.096
1993-08-08,23.5,0.00,5.33,0.147,0.096
1993-08-09,23.0,0.00,5.29,0.147,0.096
1993-08-10,23.6,0.00,5.55,0.146,0.096
1993-08-11,24.4,0.00,5.49,0.146,0.096
1993-08-12,23.9,0.00,5.34,0.146,0.097
1993-08-13,23.6,0.00,5.59,0.146,0.096
1993-08-14,21.9,0.00,4.85,0.146,0.096
1993-08-15,22.3,0.00,5.13,0.146,0.097
1993-08-16,22.5,0.00,4.99,0.146,0.096
1993-08-17,21.8,0.00,4.82,0.146,0.096
1993-08-18,22.7,0.00,4.62,0.146,0.096
1993-08-19,23.2,0.00,4.17,0.146,0.097
1993-08-20,23.6,0.00,4.73,0.146,0.097
1993-08-21,23.0,0.00,4.82,0.146,0.097
1993-08-22,22.6,0.00,4.57,0.146,0.097
1993-08-23,22.6,0.00,4.30,0.146,0.097
1993-08-24,22.3,0.10,4.11,0.146,0.099
1993-08-25,20.7,1.70,3.44,0.147,0.111
1993-08-26,20.1,0.00,3.38,0.147,0.113
1993-08-27,20.0,0.00,4.58,0.147,0.108
1993-08-28,20.8,0.00,4.72,0.146,0.103
1993-08-29,22.6,0.00,4.97,0.146,0.100
1993-08-30,23.4,0.00,4.82,0.146,0.098
1993-08-31,24.5,0.00,4.87,0.146,0.097
1993-09-01,24.1,0.00,4.75,0.146,0.097
1993-09-02,23.2,0.00,3.79,0.146,0.097
1993-09-03,22.4,0.00,4.27,0.146,0.097
1993-09-04,21.7,0.00,4.19,0.146,0.098
1993-09-05,21.8,0.00,4.47,0.146,0.098
1993-09-06,22.2,0.00,4.44,0.146,0.097
1993-09-07,22.0,0.00,4.11,0.145,0.097
1993-09-08,21.7,0.10,4.37,0.145,0.098
1993-09-09,21.2,0.80,2.66,0.146,0.106
1993-09-10,21.2,0.00,4.46,0.146,0.108
1993-09-11,21.0,0.00,4.50,0.146,0.104
1993-09-12,20.6,0.00,4.12,0.146,0.101
1993-09-13,19.8,1.00,3.00,0.146,0.107
1993-09-14,19.5,0.00,3.94,0.146,0.106
1993-09-15,20.4,0.00,4.23,0.146,0.103
1993-09-16,21.7,0.00,3.81,0.146,0.101
1993-09-17,21.2,0.40,3.05,0.146,0.102
1993-09-18,20.2,15.50,2.15,0.153,0.200
1993-09-19,19.8,0.00,4.02,0.157,0.250
1993-09-20,19.2,0.00,3.86,0.155,0.216
1993-09-21,20.4,0.00,3.78,0.153,0.190
1993-09-22,19.8,0.00,3.15,0.152,0.173
1993-09-23,18.3,1.00,3.63,0.152,0.165
1993-09-24,18.2,0.00,3.14,0.151,0.154
1993-09-25,18.4,0.00,2.90,0.150,0.143
1993-09-26,19.7,0.10,2.94,0.150,0.135
1993-09-27,19.0,0.00,3.50,0.149,0.128
1993-09-28,17.8,0.00,3.21,0.148,0.120
1993-09-29,17.7,0.00,3.70,0.148,0.113
1993-09-30,17.3,1.20,1.69,0.148,0.116
1993-10-01,18.0,0.00,3.61,0.148,0.116
1993-10-02,18.6,2.70,2.28,0.149,0.127
1993-10-03,18.4,0.00,3.15,0.150,0.139
1993-10-04,18.5,0.00,3.39,0.149,0.130
1993-10-05,19.8,0.70,3.20,0.149,0.128
1993-10-06,18.9,1.40,2.66,0.150,0.140
1993-10-07,17.9,1.20,2.10,0.150,0.150
1993-10-08,18.5,0.10,2.57,0.151,0.162
1993-10-09,20.5,0.00,3.77,0.151,0.154
1993-10-10,21.3,0.30,3.10,0.150,0.145
1993-10-11,21.1,2.10,3.36,0.150,0.142
1993-10-12,19.6,2.20,2.93,0.152,0.175
1993-10-13,17.3,13.60,2.41,0.160,0.271
1993-10-14,16.7,0.40,2.05,0.164,0.299
1993-10-15,16.7,0.00,2.27,0.163,0.268
1993-10-16,17.0,1.80,1.56,0.163,0.261
1993-10-17,17.5,0.00,2.52,0.163,0.254
1993-10-18,16.8,0.00,2.76,0.162,0.232
1993-10-19,17.7,0.00,2.99,0.161,0.213
1993-10-20,18.5,0.00,3.32,0.159,0.194
1993-10-21,17.9,0.00,2.76,0.158,0.179
1993-10-22,17.1,0.00,2.41,0.157,0.168
1993-10-23,16.6,0.00,2.87,0.156,0.157
1993-10-24,15.8,0.00,2.68,0.155,0.148
1993-10-25,15.9,0.00,2.52,0.154,0.141
1993-10-26,16.2,0.00,2.43,0.154,0.135
1993-10-27,16.0,0.60,1.81,0.154,0.140
1993-10-28,16.4,0.00,2.62,0.154,0.137
1993-10-29,20.8,1.00,3.53,0.153,0.130
1993-10-30,17.9,7.80,1.45,0.156,0.171
1993-10-31,18.6,5.40,2.20,0.163,0.274
1993-11-01,18.3,2.80,2.15,0.165,0.280
1993-11-02,17.1,2.80,1.45,0.166,0.283
1993-11-03,15.5,39.70,1.02,0.182,0.368
1993-11-04,14.5,15.50,1.45,0.213,0.410
1993-11-05,15.2,2.40,1.34,0.217,0.381
1993-11-06,14.7,1.10,2.01,0.218,0.374
1993-11-07,14.4,11.70,1.51,0.226,0.408
1993-11-08,13.3,11.10,1.35,0.232,0.406
1993-11-09,13.5,0.70,1.92,0.238,0.396
1993-11-10,15.2,0.00,1.99,0.237,0.373
1993-11-11,14.9,4.10,1.25,0.238,0.374
1993-11-12,15.7,5.60,1.40,0.243,0.397
1993-11-13,16.5,0.00,2.11,0.244,0.370
1993-11-14,18.8,0.00,2.43,0.242,0.348
1993-11-15,16.4,1.40,1.53,0.241,0.338
1993-11-16,16.2,0.00,1.73,0.240,0.337
1993-11-17,15.3,0.00,2.30,0.239,0.324
1993-11-18,14.3,0.00,2.04,0.238,0.311
1993-11-19,13.9,0.00,1.62,0.236,0.303
1993-11-20,13.1,6.70,1.21,0.239,0.340
1993-11-21,12.5,0.00,1.81,0.240,0.342
1993-11-22,12.8,2.10,1.56,0.239,0.325
1993-11-23,12.9,6.00,0.80,0.243,0.363
1993-11-24,12.0,2.40,1.22,0.246,0.369
1993-11-25,11.9,2.80,1.19,0.248,0.373
1993-11-26,12.5,2.60,1.24,0.251,0.370
1993-11-27,12.6,0.00,1.51,0.252,0.363
1993-11-28,12.6,0.00,1.21,0.251,0.346
1993-11-29,12.8,0.00,1.77,0.250,0.334
1993-11-30,13.5,0.80,1.64,0.249,0.324
1993-12-01,14.2,1.70,1.24,0.250,0.336
1993-12-02,13.4,0.00,1.83,0.249,0.328
1993-12-03,13.0,0.00,1.86,0.248,0.315
1993-12-04,13.6,0.00,1.76,0.247,0.305
1993-12-05,12.5,0.00,1.43,0.246,0.298
1993-12-06,12.8,0.00,1.50,0.245,0.292
1993-12-07,13.5,0.00,1.44,0.244,0.287
1993-12-08,12.5,0.00,1.37,0.243,0.282
1993-12-09,11.9,0.00,1.25,0.242,0.277
1993-12-10,11.9,0.00,1.30,0.242,0.273
1993-12-11,12.0,0.00,1.38,0.241,0.269
1993-12-12,13.3,0.00,1.56,0.240,0.264
1993-12-13,15.1,0.00,1.82,0.239,0.260
1993-12-14,12.5,12.70,1.20,0.246,0.346
1993-12-15,10.9,1.10,1.33,0.251,0.360
1993-12-16,11.5,0.00,1.61,0.251,0.333
1993-12-17,11.3,0.00,1.64,0.249,0.316
1993-12-18,10.5,0.00,1.50,0.249,0.305
1993-12-19,10.3,0.00,1.24,0.247,0.297
1993-12-20,10.8,0.00,1.57,0.247,0.291
1993-12-21,12.2,0.00,1.38,0.246,0.285
1993-12-22,13.2,0.00,1.23,0.246,0.287
1993-12-23,12.3,0.00,1.58,0.245,0.282
1993-12-24,12.5,0.00,1.47,0.245,0.279
1993-12-25,12.5,0.00,1.06,0.244,0.277
1993-12-26,13.2,0.20,0.97,0.244,0.279
1993-12-27,13.2,0.20,1.27,0.244,0.282
1993-12-28,13.3,0.00,1.23,0.243,0.281
1993-12-29,14.2,0.00,1.32,0.243,0.275
1993-12-30,13.7,0.00,1.61,0.242,0.268
1993-12-31,13.4,0.00,1.46,0.241,0.261
1994-01-01,13.5,0.00,1.38,0.240,0.256
1994-01-02,12.9,0.00,1.30,0.239,0.251
1994-01-03,12.9,0.00,1.41,0.238,0.246
1994-01-04,12.9,5.00,0.71,0.240,0.271
1994-01-05,10.3,0.00,1.68,0.242,0.297
1994-01-06,10.2,20.10,0.96,0.248,0.333
1994-01-07,10.5,18.90,1.14,0.271,0.416
1994-01-08,11.4,0.40,1.27,0.276,0.390
1994-01-09,11.0,0.00,1.54,0.275,0.369
1994-01-10,13.1,5.50,1.46,0.277,0.385
1994-01-11,12.6,0.00,1.48,0.279,0.374
1994-01-12,12.9,0.00,1.77,0.277,0.356
1994-01-13,13.3,0.00,1.64,0.276,0.344
1994-01-14,12.5,0.00,1.43,0.275,0.336
1994-01-15,12.4,0.00,1.35,0.274,0.329
1994-01-16,11.8,0.10,1.30,0.273,0.324
1994-01-17,10.8,0.50,1.85,0.273,0.326
1994-01-18,10.0,0.00,1.69,0.272,0.318
1994-01-19,11.0,0.20,1.47,0.271,0.311
1994-01-20,10.3,0.00,1.35,0.270,0.307
1994-01-21,9.9,3.70,1.41,0.271,0.316
1994-01-22,9.6,0.00,1.76,0.272,0.328
1994-01-23,10.6,0.00,1.93,0.270,0.314
1994-01-24,9.8,0.00,2.00,0.269,0.301
1994-01-25,10.1,0.00,1.88,0.268,0.291
1994-01-26,10.7,0.00,1.80,0.267,0.284
1994-01-27,12.1,0.00,2.18,0.265,0.276
1994-01-28,11.5,0.00,2.06,0.264,0.269
1994-01-29,11.6,0.00,2.12,0.262,0.263
1994-01-30,12.2,0.00,2.21,0.261,0.257
1994-01-31,12.5,0.00,2.11,0.260,0.251
1994-02-01,12.8,0.00,1.47,0.259,0.247
1994-02-02,12.7,0.00,2.04,0.258,0.243
1994-02-03,12.4,9.50,2.21,0.257,0.254
1994-02-04,9.5,21.70,1.63,0.271,0.393
1994-02-05,9.4,5.70,1.25,0.281,0.392
1994-02-06,12.9,0.70,1.49,0.284,0.377
1994-02-07,12.7,0.20,1.49,0.283,0.358
1994-02-08,11.2,0.00,2.37,0.282,0.345
1994-02-09,11.2,0.00,2.50,0.280,0.327
1994-02-10,11.5,0.00,2.46,0.278,0.315
1994-02-11,11.7,0.00,2.34,0.277,0.305
1994-02-12,11.1,0.00,2.31,0.275,0.297
1994-02-13,12.3,0.00,2.44,0.273,0.289
1994-02-14,12.7,4.20,1.23,0.275,0.318
1994-02-15,12.3,11.30,1.88,0.277,0.347
1994-02-16,10.7,16.30,1.40,0.292,0.414
1994-02-17,12.1,0.50,1.77,0.298,0.393
1994-02-18,11.7,0.00,2.36,0.297,0.369
1994-02-19,12.5,0.00,2.44,0.295,0.352
1994-02-20,12.9,0.00,2.58,0.293,0.339
1994-02-21,13.8,0.00,2.69,0.291,0.326
1994-02-22,14.8,0.00,2.87,0.289,0.315
1994-02-23,13.4,0.00,2.83,0.287,0.305
1994-02-24,13.6,0.00,2.88,0.285,0.295
1994-02-25,16.8,0.00,3.56,0.283,0.284
1994-02-26,15.0,0.90,2.40,0.281,0.277
1994-02-27,14.0,0.50,2.21,0.281,0.289
1994-02-28,12.6,24.90,1.75,0.287,0.360
1994-03-01,12.6,12.80,1.81,0.309,0.416
1994-03-02,13.3,0.00,2.67,0.310,0.384
1994-03-03,13.7,0.00,3.05,0.308,0.361
1994-03-04,14.9,0.00,3.52,0.305,0.342
1994-03-05,13.4,0.00,2.90,0.302,0.328
1994-03-06,15.5,5.60,3.28,0.305,0.371
1994-03-07,17.3,0.00,4.07,0.304,0.343
1994-03-08,15.0,0.00,3.05,0.300,0.321
1994-03-09,14.3,0.00,2.85,0.298,0.309
1994-03-10,15.0,0.20,2.85,0.296,0.299
1994-03-11,14.0,0.20,2.72,0.294,0.291
1994-03-12,13.8,7.60,1.45,0.296,0.328
1994-03-13,15.0,0.00,3.17,0.297,0.337
1994-03-14,16.0,0.00,4.02,0.294,0.308
1994-03-15,16.1,0.00,4.07,0.290,0.283
1994-03-16,15.5,0.00,3.84,0.287,0.265
1994-03-17,16.0,0.00,4.17,0.284,0.249
1994-03-18,15.6,0.00,3.69,0.281,0.236
1994-03-19,15.9,0.00,3.67,0.279,0.226
1994-03-20,14.4,0.00,3.28,0.276,0.216
1994-03-21,14.3,0.00,2.67,0.274,0.211
1994-03-22,14.3,0.00,3.45,0.272,0.204
1994-03-23,17.7,0.00,4.41,0.269,0.194
1994-03-24,19.5,1.60,4.97,0.266,0.182
1994-03-25,16.7,0.00,2.88,0.265,0.181
1994-03-26,15.6,0.00,2.87,0.263,0.177
1994-03-27,14.5,0.00,3.36,0.261,0.170
1994-03-28,13.9,0.00,3.04,0.259,0.163
1994-03-29,15.4,0.00,3.57,0.257,0.156
1994-03-30,15.5,0.00,3.59,0.255,0.149
1994-03-31,15.7,0.00,3.59,0.253,0.143
1994-04-01,15.6,0.00,3.51,0.251,0.138
1994-04-02,14.7,0.00,3.44,0.249,0.135
1994-04-03,13.6,0.00,3.75,0.248,0.130
1994-04-04,13.9,0.00,3.84,0.245,0.125
1994-04-05,14.7,0.00,3.74,0.244,0.121
1994-04-06,14.4,0.00,4.13,0.242,0.118
1994-04-07,14.1,0.00,3.89,0.240,0.115
1994-04-08,14.8,0.00,4.01,0.239,0.113
1994-04-09,16.0,0.00,4.16,0.237,0.110
1994-04-10,14.7,0.00,3.76,0.236,0.109
1994-04-11,15.0,0.80,2.44,0.235,0.119
1994-04-12,17.1,0.00,5.01,0.234,0.119
1994-04-13,16.1,1.40,3.10,0.233,0.126
1994-04-14,15.6,0.00,3.39,0.233,0.130
1994-04-15,14.7,6.00,2.93,0.234,0.159
1994-04-16,14.5,0.10,4.20,0.234,0.178
1994-04-17,13.2,0.00,4.48,0.232,0.161
1994-04-18,12.6,0.50,2.71,0.230,0.152
1994-04-19,13.6,0.90,3.39,0.230,0.156
1994-04-20,13.5,1.50,3.11,0.230,0.164
1994-04-21,14.2,0.20,3.26,0.229,0.170
1994-04-22,15.6,0.00,4.48,0.228,0.159
1994-04-23,16.2,3.10,3.17,0.227,0.158
1994-04-24,14.8,4.20,3.22,0.229,0.201
1994-04-25,14.1,0.00,4.38,0.228,0.199
1994-04-26,16.3,0.00,4.68,0.226,0.176
1994-04-27,19.3,0.00,5.24,0.223,0.156
1994-04-28,21.1,0.00,6.15,0.220,0.139
1994-04-29,23.1,0.00,8.40,0.217,0.121
1994-04-30,23.7,0.00,8.53,0.215,0.109
1994-05-01,22.7,0.00,6.51,0.212,0.102
1994-05-02,23.6,0.00,6.25,0.211,0.099
1994-05-03,19.4,0.60,4.74,0.209,0.100
1994-05-04,17.0,25.20,2.85,0.222,0.290
1994-05-05,17.7,1.50,4.41,0.229,0.326
1994-05-06,18.4,0.00,4.57,0.226,0.269
1994-05-07,17.4,0.10,3.19,0.223,0.239
1994-05-08,15.9,0.00,4.32,0.221,0.216
1994-05-09,16.3,0.00,4.22,0.218,0.191
1994-05-10,16.5,0.00,3.97,0.216,0.172
1994-05-11,15.6,0.30,2.80,0.214,0.162
1994-05-12,15.6,0.00,4.41,0.213,0.153
1994-05-13,15.8,2.50,3.52,0.212,0.157
1994-05-14,16.6,0.00,4.16,0.211,0.154
1994-05-15,17.7,1.00,4.64,0.209,0.141
1994-05-16,17.1,0.70,3.63,0.209,0.152
1994-05-17,16.0,1.30,3.47,0.209,0.159
1994-05-18,16.0,0.10,4.20,0.208,0.158
1994-05-19,16.1,0.00,4.72,0.206,0.143
1994-05-20,17.6,0.00,4.69,0.204,0.130
1994-05-21,17.8,0.00,4.75,0.202,0.119
1994-05-22,18.1,0.00,4.18,0.201,0.112
1994-05-23,18.7,0.80,3.44,0.200,0.110
1994-05-24,19.9,0.00,4.13,0.198,0.110
1994-05-25,20.1,0.00,4.49,0.197,0.105
1994-05-26,19.9,0.20,4.56,0.196,0.102
1994-05-27,19.6,0.00,4.65,0.195,0.102
1994-05-28,19.2,0.00,5.09,0.194,0.100
1994-05-29,19.4,0.00,4.94,0.193,0.099
1994-05-30,19.4,0.00,4.83,0.192,0.098
1994-05-31,19.7,0.00,4.49,0.191,0.098
1994-06-01,19.7,0.00,4.88,0.190,0.098
1994-06-02,18.7,0.00,5.05,0.189,0.098
1994-06-03,19.1,0.00,5.07,0.188,0.098
1994-06-04,20.8,0.00,5.36,0.188,0.098
1994-06-05,22.5,0.00,5.82,0.186,0.097
1994-06-06,24.4,0.00,6.16,0.185,0.097
1994-06-07,21.5,0.00,5.04,0.184,0.097
1994-06-08,20.7,0.00,5.29,0.183,0.097
1994-06-09,24.0,0.00,5.79,0.183,0.097
1994-06-10,26.5,0.00,6.74,0.182,0.097
1994-06-11,22.9,0.00,5.53,0.181,0.097
1994-06-12,21.8,0.00,5.26,0.180,0.097
1994-06-13,21.9,0.00,5.56,0.179,0.097
1994-06-14,20.9,0.00,5.11,0.178,0.097
1994-06-15,20.4,0.00,4.29,0.178,0.098
1994-06-16,20.2,0.00,4.69,0.177,0.098
1994-06-17,20.4,0.00,3.77,0.177,0.098
1994-06-18,20.4,0.00,5.23,0.176,0.099
1994-06-19,20.4,0.00,5.32,0.175,0.098
1994-06-20,20.6,0.00,5.29,0.175,0.097
1994-06-21,21.2,0.00,5.52,0.174,0.097
1994-06-22,25.6,0.00,7.09,0.174,0.097
1994-06-23,23.1,0.00,5.61,0.173,0.096
1994-06-24,21.7,0.00,4.70,0.172,0.097
1994-06-25,20.2,0.00,4.65,0.172,0.099
1994-06-26,20.6,0.00,5.75,0.171,0.098
1994-06-27,22.9,0.00,5.82,0.171,0.097
1994-06-28,23.4,0.00,5.73,0.170,0.097
1994-06-29,23.8,0.00,5.85,0.169,0.097
1994-06-30,23.7,0.00,5.58,0.169,0.096
1994-07-01,23.3,0.00,5.40,0.168,0.096
1994-07-02,24.4,0.00,5.78,0.168,0.096
1994-07-03,25.1,0.00,6.11,0.167,0.096
1994-07-04,25.8,0.00,6.29,0.166,0.096
1994-07-05,26.4,0.00,6.59,0.165,0.096
1994-07-06,25.8,0.00,6.47,0.165,0.096
1994-07-07,24.7,0.00,6.18,0.165,0.096
1994-07-08,23.7,0.00,5.94,0.164,0.096
1994-07-09,24.5,0.00,6.10,0.164,0.096
1994-07-10,26.7,0.00,6.59,0.163,0.096
1994-07-11,25.9,0.00,6.16,0.162,0.096
1994-07-12,24.3,0.00,5.93,0.162,0.096
1994-07-13,24.0,0.00,5.86,0.161,0.096
1994-07-14,25.6,0.00,4.35,0.161,0.097
1994-07-15,24.4,0.00,5.83,0.161,0.098
1994-07-16,22.6,0.00,5.08,0.160,0.097
1994-07-17,23.3,0.00,5.50,0.160,0.097
1994-07-18,25.4,0.00,6.14,0.160,0.097
1994-07-19,25.6,0.00,6.01,0.159,0.096
1994-07-20,25.2,0.00,5.99,0.159,0.096
1994-07-21,23.9,0.00,5.77,0.158,0.096
1994-07-22,23.9,0.00,5.69,0.158,0.096
1994-07-23,23.9,0.00,5.70,0.158,0.096
1994-07-24,22.9,0.00,5.33,0.158,0.096
1994-07-25,22.1,0.00,5.36,0.157,0.096
1994-07-26,22.2,0.00,5.20,0.157,0.096
1994-07-27,23.2,0.00,5.26,0.157,0.096
1994-07-28,23.4,0.00,5.22,0.157,0.096
1994-07-29,23.0,0.00,4.71,0.156,0.097
1994-07-30,22.3,0.00,4.22,0.156,0.097
1994-07-31,21.5,0.00,4.78,0.156,0.099
1994-08-01,22.1,0.00,4.98,0.156,0.099
1994-08-02,22.4,0.00,5.16,0.155,0.098
1994-08-03,22.9,0.00,5.16,0.155,0.097
1994-08-04,23.3,0.00,5.06,0.155,0.097
1994-08-05,23.9,0.00,3.51,0.155,0.097
1994-08-06,25.5,0.00,5.13,0.154,0.097
1994-08-07,24.9,0.00,5.43,0.154,0.097
1994-08-08,24.6,0.00,5.67,0.154,0.096
1994-08-09,22.8,0.00,5.08,0.154,0.096
1994-08-10,22.4,0.00,5.24,0.153,0.096
1994-08-11,23.0,0.00,5.22,0.153,0.096
1994-08-12,23.8,0.00,5.18,0.153,0.096
1994-08-13,23.4,0.00,4.91,0.153,0.096
1994-08-14,22.6,0.00,4.89,0.153,0.097
1994-08-15,23.5,0.00,5.02,0.153,0.097
1994-08-16,24.5,0.00,4.51,0.152,0.097
1994-08-17,25.1,0.00,4.94,0.152,0.098
1994-08-18,26.2,0.00,5.46,0.152,0.097
1994-08-19,26.2,0.00,5.35,0.152,0.097
1994-08-20,24.2,0.00,4.99,0.152,0.096
1994-08-21,22.4,0.00,4.37,0.152,0.097
1994-08-22,23.0,0.00,4.66,0.151,0.097
1994-08-23,23.2,0.00,4.92,0.151,0.097
1994-08-24,22.5,0.00,5.04,0.151,0.096
1994-08-25,21.9,0.00,4.83,0.151,0.096
1994-08-26,22.9,0.00,4.96,0.151,0.096
1994-08-27,24.4,0.00,5.11,0.151,0.096
1994-08-28,23.9,0.00,4.85,0.150,0.096
1994-08-29,22.8,0.00,4.62,0.150,0.097
1994-08-30,22.3,0.00,4.31,0.150,0.097
1994-08-31,22.0,0.00,4.38,0.150,0.097
1994-09-01,22.3,0.00,4.67,0.150,0.097
1994-09-02,23.0,0.00,5.12,0.150,0.097
1994-09-03,23.3,0.00,5.08,0.150,0.097
1994-09-04,22.1,0.00,4.40,0.149,0.096
1994-09-05,23.1,0.00,4.95,0.149,0.096
1994-09-06,25.6,0.00,5.97,0.149,0.096
1994-09-07,22.9,0.00,4.34,0.149,0.096
1994-09-08,21.8,0.00,4.37,0.149,0.097
