latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.896309,-6.9230957,1112.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³),et0_fao_evapotranspiration (mm)
1990-11-22,10.8,0.00,0.148,0.057,3.03
1990-11-23,10.4,0.00,0.148,0.058,2.72
1990-11-24,11.4,0.00,0.148,0.058,2.81
1990-11-25,11.0,0.00,0.148,0.058,3.12
1990-11-26,11.3,0.00,0.148,0.058,2.96
1990-11-27,10.3,0.00,0.148,0.058,2.63
1990-11-28,9.3,0.00,0.148,0.058,2.24
1990-11-29,10.1,0.00,0.148,0.058,2.75
1990-11-30,11.1,0.00,0.148,0.058,2.47
1990-12-01,12.1,0.00,0.148,0.058,2.79
1990-12-02,12.0,0.00,0.148,0.058,2.82
1990-12-03,11.7,0.00,0.148,0.058,2.04
1990-12-04,12.8,0.00,0.148,0.058,2.45
1990-12-05,13.4,0.00,0.147,0.058,2.30
1990-12-06,12.1,0.00,0.147,0.058,2.62
1990-12-07,11.4,0.00,0.147,0.058,2.37
1990-12-08,12.4,0.00,0.147,0.059,1.43
1990-12-09,12.2,0.00,0.147,0.060,2.17
1990-12-10,8.4,0.00,0.147,0.060,2.94
1990-12-11,6.7,0.00,0.147,0.059,2.77
1990-12-12,6.9,0.00,0.147,0.059,2.15
1990-12-13,9.4,0.00,0.147,0.059,2.19
1990-12-14,9.3,0.00,0.147,0.058,2.46
1990-12-15,8.5,0.00,0.147,0.058,2.58
1990-12-16,7.9,0.00,0.147,0.058,2.35
1990-12-17,6.4,3.60,0.148,0.068,1.95
1990-12-18,7.8,0.00,0.151,0.121,1.74
1990-12-19,5.5,0.20,0.151,0.120,1.15
1990-12-20,5.3,0.90,0.152,0.132,1.24
1990-12-21,3.3,0.90,0.154,0.163,1.22
1990-12-22,4.5,0.00,0.154,0.163,1.55
1990-12-23,5.0,0.00,0.154,0.154,1.80
1990-12-24,4.6,0.00,0.153,0.144,1.89
1990-12-25,4.8,0.00,0.153,0.135,2.19
1990-12-26,6.8,0.00,0.152,0.125,2.20
1990-12-27,9.1,0.00,0.151,0.116,2.13
1990-12-28,11.2,0.00,0.151,0.108,2.21
1990-12-29,11.4,0.00,0.150,0.100,2.16
1990-12-30,10.5,0.00,0.150,0.094,1.97
1990-12-31,11.6,0.00,0.149,0.089,2.18
1991-01-01,11.1,0.00,0.149,0.083,2.31
1991-01-02,11.3,0.00,0.149,0.079,2.16
1991-01-03,11.3,0.00,0.149,0.077,2.08
1991-01-04,10.8,0.00,0.148,0.075,2.28
1991-01-05,9.1,0.00,0.148,0.071,2.90
1991-01-06,8.2,0.00,0.148,0.068,2.24
1991-01-07,9.2,0.00,0.148,0.066,2.35
1991-01-08,9.6,0.00,0.148,0.064,2.32
1991-01-09,10.0,0.00,0.147,0.063,2.46
1991-01-10,10.4,0.00,0.147,0.062,2.61
1991-01-11,9.3,0.00,0.147,0.061,2.75
1991-01-12,7.4,0.00,0.147,0.060,2.89
1991-01-13,7.4,0.00,0.146,0.060,2.73
1991-01-14,8.3,0.00,0.146,0.059,2.67
1991-01-15,6.2,0.00,0.146,0.059,2.33
