latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
34.69244,-1.9342651,552.0,0,GMT,GMT

time,temperature_2m_mean (°C),precipitation_sum (mm),et0_fao_evapotranspiration (mm),soil_moisture_0_to_100cm_mean (m³/m³),soil_moisture_0_to_7cm_mean (m³/m³)
1990-07-28,24.3,0.00,5.64,0.172,0.097
1990-07-29,24.2,0.00,5.95,0.172,0.094
1990-07-30,24.6,0.00,5.14,0.171,0.093
1990-07-31,25.3,0.00,5.83,0.171,0.092
1990-08-01,26.0,0.00,5.82,0.171,0.092
1990-08-02,26.6,0.00,6.12,0.171,0.091
1990-08-03,26.1,0.00,6.51,0.170,0.090
1990-08-04,24.4,0.00,6.00,0.170,0.090
1990-08-05,24.0,0.00,6.10,0.170,0.089
1990-08-06,26.0,0.00,6.49,0.169,0.089
1990-08-07,27.5,0.00,6.96,0.169,0.088
1990-08-08,24.9,0.00,5.87,0.169,0.088
1990-08-09,23.7,0.10,5.24,0.169,0.090
1990-08-10,23.5,0.00,5.29,0.169,0.090
1990-08-11,24.8,0.00,5.73,0.169,0.090
1990-08-12,27.4,0.00,5.82,0.168,0.089
1990-08-13,28.6,0.00,5.25,0.168,0.088
1990-08-14,29.6,0.50,5.96,0.168,0.091
1990-08-15,26.4,0.00,6.03,0.168,0.092
1990-08-16,24.8,0.00,5.85,0.168,0.090
1990-08-17,24.3,0.00,5.85,0.167,0.089
1990-08-18,25.2,0.00,5.54,0.167,0.089
1990-08-19,26.3,0.00,5.52,0.167,0.089
1990-08-20,25.7,0.00,4.96,0.167,0.089
1990-08-21,25.0,0.00,4.66,0.167,0.089
1990-08-22,25.0,0.00,5.02,0.166,0.089
1990-08-23,25.1,0.00,5.11,0.166,0.089
1990-08-24,26.5,0.00,5.47,0.166,0.089
1990-08-25,27.2,0.00,5.72,0.166,0.089
1990-08-26,25.6,0.00,5.98,0.166,0.088
1990-08-27,25.0,0.00,5.65,0.165,0.087
1990-08-28,25.8,0.00,5.20,0.165,0.087
1990-08-29,25.4,0.00,5.60,0.165,0.087
1990-08-30,24.1,0.00,5.26,0.165,0.087
1990-08-31,22.8,0.00,5.07,0.165,0.087
1990-09-01,22.9,0.00,4.74,0.165,0.087
1990-09-02,22.6,0.10,4.17,0.164,0.089
1990-09-03,22.7,0.80,3.49,0.165,0.096
1990-09-04,23.2,0.40,4.60,0.165,0.101
1990-09-05,23.0,0.00,4.74,0.165,0.096
1990-09-06,23.7,0.30,4.75,0.164,0.094
1990-09-07,24.2,0.10,4.79,0.165,0.097
1990-09-08,22.2,0.30,4.03,0.165,0.099
1990-09-09,23.7,0.00,4.77,0.165,0.098
1990-09-10,26.0,1.20,4.22,0.164,0.101
1990-09-11,27.7,2.30,4.46,0.165,0.114
1990-09-12,27.1,1.00,5.24,0.165,0.119
1990-09-13,25.8,0.00,4.47,0.165,0.115
1990-09-14,25.7,0.70,4.42,0.165,0.110
1990-09-15,26.5,0.60,4.52,0.165,0.112
1990-09-16,26.7,0.00,4.96,0.165,0.109
1990-09-17,26.2,0.90,4.57,0.164,0.105
1990-09-18,26.4,0.00,5.19,0.163,0.105
1990-09-19,27.0,0.10,5.06,0.163,0.100
1990-09-20,25.8,0.00,4.78,0.163,0.098
1990-09-21,25.5,0.10,4.32,0.163,0.098
1990-09-22,25.7,0.40,4.84,0.163,0.100
1990-09-23,23.4,0.00,4.41,0.163,0.098
1990-09-24,22.7,0.00,3.57,0.162,0.095
1990-09-25,21.5,0.00,2.40,0.162,0.095
1990-09-26,23.6,0.00,4.20,0.162,0.095
1990-09-27,26.3,0.00,3.98,0.162,0.093
1990-09-28,25.9,0.70,5.05,0.162,0.094
1990-09-29,28.2,0.00,5.94,0.162,0.094
1990-09-30,25.4,0.20,3.95,0.162,0.092
1990-10-01,24.6,0.00,4.08,0.162,0.094
1990-10-02,20.4,1.20,3.12,0.162,0.104
1990-10-03,19.9,0.00,4.01,0.162,0.106
1990-10-04,18.3,0.00,3.54,0.162,0.100
1990-10-05,18.2,0.00,3.89,0.161,0.097
1990-10-06,19.0,0.00,3.65,0.161,0.095
1990-10-07,19.7,0.00,4.01,0.161,0.094
1990-10-08,16.0,0.60,3.36,0.162,0.103
1990-10-09,15.2,0.00,3.43,0.161,0.102
1990-10-10,15.4,0.00,3.47,0.161,0.099
1990-10-11,16.5,0.00,3.63,0.161,0.096
1990-10-12,22.0,0.20,4.31,0.161,0.094
1990-10-13,20.7,0.00,3.75,0.160,0.095
1990-10-14,21.0,0.00,3.36,0.160,0.094
1990-10-15,20.9,6.90,3.33,0.162,0.113
1990-10-16,19.7,0.00,3.18,0.167,0.194
1990-10-17,18.9,0.00,2.66,0.166,0.175
1990-10-18,18.7,0.00,3.46,0.165,0.160
1990-10-19,16.7,0.10,1.36,0.165,0.151
1990-10-20,16.7,0.00,3.04,0.164,0.146
1990-10-21,18.0,0.00,3.35,0.164,0.134
1990-10-22,15.0,0.80,1.82,0.164,0.134
1990-10-23,14.8,0.00,2.99,0.164,0.137
1990-10-24,14.5,0.00,3.04,0.163,0.128
1990-10-25,13.9,0.00,2.02,0.162,0.122
1990-10-26,14.4,0.00,2.91,0.162,0.117
1990-10-27,14.3,0.00,1.91,0.162,0.113
1990-10-28,14.4,0.00,2.55,0.161,0.111
1990-10-29,16.6,0.00,3.11,0.161,0.107
1990-10-30,16.1,0.00,2.87,0.161,0.105
1990-10-31,15.8,0.00,2.80,0.161,0.103
1990-11-01,15.3,0.00,2.39,0.161,0.101
1990-11-02,15.4,0.00,2.34,0.160,0.100
1990-11-03,15.7,0.00,2.37,0.160,0.100
1990-11-04,14.1,0.00,2.41,0.160,0.099
1990-11-05,13.0,0.00,2.66,0.160,0.098
1990-11-06,15.7,0.20,2.43,0.160,0.100
1990-11-07,17.3,0.00,2.80,0.160,0.102
1990-11-08,17.6,2.10,2.35,0.161,0.113
1990-11-09,16.2,0.00,2.34,0.160,0.112
1990-11-10,14.6,0.00,1.58,0.160,0.110
1990-11-11,13.1,0.30,1.61,0.160,0.112
1990-11-12,14.8,0.00,2.15,0.161,0.115
1990-11-13,12.8,0.00,2.29,0.160,0.111
1990-11-14,13.5,0.00,2.14,0.160,0.108
1990-11-15,13.4,0.00,2.32,0.160,0.105
1990-11-16,12.7,0.00,2.33,0.160,0.103
1990-11-17,11.9,0.00,2.30,0.160,0.102
1990-11-18,13.7,0.00,2.64,0.159,0.100
1990-11-19,13.7,0.00,2.47,0.159,0.098
1990-11-20,13.6,0.00,2.78,0.159,0.097
1990-11-21,13.0,0.00,2.70,0.159,0.096
1990-11-22,9.0,8.90,0.63,0.162,0.144
1990-11-23,6.9,1.20,1.57,0.168,0.215
1990-11-24,10.6,0.00,2.55,0.167,0.204
1990-11-25,13.1,2.10,2.32,0.166,0.189
1990-11-26,10.5,7.80,1.53,0.170,0.234
1990-11-27,8.8,0.30,1.65,0.171,0.234
1990-11-28,7.5,1.30,1.84,0.170,0.222
1990-11-29,7.2,1.40,1.32,0.170,0.229
1990-11-30,6.4,0.00,1.71,0.170,0.220
1990-12-01,6.2,0.00,1.74,0.169,0.209
1990-12-02,6.8,0.00,1.86,0.169,0.198
1990-12-03,8.7,0.00,1.82,0.168,0.187
1990-12-04,9.3,0.00,1.68,0.168,0.179
1990-12-05,10.1,1.40,1.02,0.168,0.183
1990-12-06,10.4,1.70,0.55,0.169,0.202
1990-12-07,9.7,2.60,0.53,0.172,0.240
1990-12-08,11.7,3.80,1.63,0.173,0.241
1990-12-09,8.6,27.10,0.47,0.190,0.376
1990-12-10,5.7,0.90,1.76,0.199,0.341
1990-12-11,6.6,0.20,1.41,0.198,0.316
1990-12-12,6.6,2.10,0.90,0.200,0.321
1990-12-13,7.1,0.00,1.58,0.200,0.307
1990-12-14,8.1,0.00,1.37,0.199,0.291
1990-12-15,8.1,0.00,1.43,0.198,0.280
1990-12-16,7.0,0.00,1.49,0.198,0.269
1990-12-17,6.7,1.90,1.17,0.198,0.275
1990-12-18,6.5,0.00,1.49,0.198,0.271
1990-12-19,8.1,0.40,1.49,0.197,0.265
1990-12-20,7.1,8.00,0.67,0.200,0.306
1990-12-21,6.9,1.40,1.25,0.205,0.341
1990-12-22,5.6,0.00,1.15,0.205,0.321
1990-12-23,4.4,0.00,0.92,0.204,0.307
1990-12-24,6.4,0.00,1.11,0.204,0.298
1990-12-25,6.6,0.90,0.91,0.204,0.301
1990-12-26,8.4,9.40,0.45,0.209,0.346
1990-12-27,10.1,0.50,1.47,0.215,0.363
1990-12-28,10.6,0.00,0.81,0.214,0.336
