latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
30.333918,-9.60141,28.0,0,GMT,GMT

time,precipitation_sum (mm),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_0_to_100cm_mean (m³/m³)
1990-10-30,0.00,2.69,20.0,0.048,0.155
1990-10-31,0.30,2.31,19.7,0.052,0.156
1990-11-01,0.00,2.52,19.5,0.053,0.156
1990-11-02,0.10,2.30,19.3,0.052,0.155
1990-11-03,0.20,2.02,18.7,0.053,0.155
1990-11-04,0.50,2.42,18.6,0.053,0.155
1990-11-05,0.00,2.63,18.2,0.051,0.155
1990-11-06,2.70,2.62,20.9,0.069,0.156
1990-11-07,0.60,2.54,21.0,0.071,0.157
1990-11-08,0.00,2.56,19.8,0.078,0.157
1990-11-09,0.00,2.44,19.6,0.070,0.157
1990-11-10,0.00,2.56,19.6,0.062,0.156
1990-11-11,0.00,2.79,20.2,0.056,0.155
1990-11-12,0.00,3.08,20.6,0.052,0.155
1990-11-13,0.00,3.18,20.6,0.049,0.154
1990-11-14,0.00,2.86,19.5,0.048,0.154
1990-11-15,0.00,2.73,18.6,0.047,0.154
1990-11-16,0.00,2.77,19.1,0.047,0.154
1990-11-17,0.00,2.68,19.2,0.046,0.154
1990-11-18,0.00,2.99,19.1,0.046,0.154
1990-11-19,0.00,2.65,17.8,0.046,0.154
1990-11-20,0.00,2.53,17.2,0.046,0.154
1990-11-21,0.00,2.28,16.8,0.046,0.154
1990-11-22,0.00,2.78,17.7,0.046,0.154
1990-11-23,0.00,2.67,16.8,0.046,0.153
1990-11-24,0.00,2.47,16.3,0.046,0.153
1990-11-25,0.70,1.90,17.1,0.054,0.154
1990-11-26,0.00,2.25,16.8,0.068,0.155
1990-11-27,0.00,2.41,16.6,0.062,0.154
1990-11-28,0.00,1.94,15.9,0.057,0.154
1990-11-29,0.00,1.92,14.5,0.054,0.154
1990-11-30,0.00,2.29,15.0,0.052,0.154
1990-12-01,0.00,3.18,18.5,0.049,0.153
1990-12-02,0.00,4.83,21.9,0.047,0.153
1990-12-03,0.40,3.80,21.2,0.047,0.153
1990-12-04,4.60,1.67,18.9,0.067,0.155
1990-12-05,0.00,1.81,18.7,0.101,0.157
1990-12-06,0.10,1.81,18.0,0.101,0.156
1990-12-07,0.60,1.57,17.4,0.093,0.156
1990-12-08,1.40,1.50,17.7,0.084,0.155
1990-12-09,10.30,1.98,18.1,0.191,0.163
1990-12-10,0.00,2.30,15.1,0.182,0.163
1990-12-11,0.00,2.90,15.0,0.152,0.161
1990-12-12,0.00,2.11,13.6,0.130,0.159
1990-12-13,0.00,2.31,14.7,0.114,0.158
1990-12-14,0.00,2.18,13.8,0.100,0.157
1990-12-15,0.00,1.97,13.3,0.088,0.156
1990-12-16,7.60,1.19,13.5,0.118,0.158
1990-12-17,23.90,0.77,12.9,0.268,0.173
1990-12-18,2.30,1.33,14.1,0.320,0.196
1990-12-19,32.30,1.02,13.0,0.380,0.219
1990-12-20,1.60,1.56,13.4,0.355,0.235
1990-12-21,0.00,1.73,13.1,0.321,0.235
1990-12-22,0.10,1.76,13.1,0.302,0.233
1990-12-23,0.30,1.59,13.6,0.288,0.232
1990-12-24,0.20,1.17,13.1,0.279,0.231
1990-12-25,0.00,1.86,13.5,0.270,0.230
1990-12-26,0.00,1.81,13.7,0.258,0.228
1990-12-27,0.00,1.81,13.9,0.249,0.227
1990-12-28,0.00,1.96,14.9,0.240,0.226
1990-12-29,0.00,2.07,15.8,0.231,0.224
1990-12-30,0.00,1.61,16.4,0.223,0.222
1990-12-31,0.00,2.08,16.1,0.216,0.222
1991-01-01,0.00,1.92,14.8,0.207,0.220
1991-01-02,0.00,1.97,15.5,0.200,0.219
1991-01-03,0.00,2.13,15.9,0.191,0.217
1991-01-04,0.00,2.02,15.1,0.183,0.216
1991-01-05,0.00,2.12,15.0,0.176,0.215
1991-01-06,0.00,2.10,14.4,0.168,0.213
1991-01-07,0.00,2.28,14.4,0.159,0.212
1991-01-08,0.00,2.24,13.6,0.150,0.210
1991-01-09,0.00,2.20,14.0,0.142,0.209
1991-01-10,0.00,2.28,14.0,0.134,0.208
1991-01-11,0.00,2.29,13.2,0.127,0.206
1991-01-12,0.00,2.26,13.2,0.120,0.205
1991-01-13,0.00,2.13,12.4,0.114,0.204
1991-01-14,0.00,1.78,12.8,0.111,0.203
1991-01-15,3.70,1.39,13.0,0.123,0.203
1991-01-16,0.00,1.83,13.4,0.133,0.203
1991-01-17,0.00,2.26,13.5,0.123,0.202
1991-01-18,0.00,2.37,13.9,0.113,0.201
1991-01-19,0.00,2.19,14.2,0.104,0.200
1991-01-20,0.00,2.52,14.6,0.095,0.199
1991-01-21,0.00,2.45,14.3,0.088,0.197
1991-01-22,0.00,2.25,14.2,0.082,0.196
1991-01-23,0.00,2.40,13.3,0.077,0.196
1991-01-24,0.00,2.30,13.8,0.076,0.195
1991-01-25,0.00,2.32,13.3,0.073,0.194
1991-01-26,0.00,2.19,12.9,0.070,0.193
1991-01-27,0.00,2.53,13.2,0.066,0.193
1991-01-28,0.00,2.88,15.5,0.062,0.192
1991-01-29,0.00,2.62,14.2,0.060,0.191
1991-01-30,0.00,2.56,13.8,0.059,0.191
1991-01-31,0.00,2.64,13.9,0.058,0.190
1991-02-01,0.00,2.66,14.1,0.057,0.190
1991-02-02,0.00,2.94,14.1,0.056,0.189
1991-02-03,0.00,3.29,14.3,0.055,0.189
1991-02-04,0.00,2.74,13.1,0.054,0.188
1991-02-05,0.00,2.84,13.9,0.053,0.187
1991-02-06,0.00,2.83,13.3,0.053,0.187
1991-02-07,0.00,2.49,13.4,0.052,0.187
1991-02-08,0.20,2.75,14.7,0.054,0.187
1991-02-09,0.00,2.63,13.3,0.053,0.186
1991-02-10,0.00,2.76,14.6,0.053,0.186
1991-02-11,0.00,2.66,14.2,0.052,0.186
1991-02-12,0.10,2.36,14.3,0.053,0.185
1991-02-13,9.30,1.76,14.7,0.166,0.193
1991-02-14,0.00,2.62,14.9,0.197,0.195
1991-02-15,0.00,2.80,15.1,0.171,0.194
1991-02-16,0.00,2.69,14.4,0.150,0.192
1991-02-17,9.70,2.32,12.9,0.144,0.191
1991-02-18,34.70,1.76,12.6,0.356,0.221
1991-02-19,33.80,1.77,13.1,0.366,0.244
1991-02-20,0.00,2.35,14.4,0.326,0.249
1991-02-21,0.00,2.34,14.6,0.299,0.247
1991-02-22,0.00,3.04,15.9,0.280,0.245
1991-02-23,0.00,3.78,17.4,0.256,0.242
1991-02-24,0.00,3.60,16.9,0.233,0.239
1991-02-25,0.00,3.09,15.1,0.217,0.236
1991-02-26,0.00,2.45,14.6,0.208,0.233
1991-02-27,0.00,3.13,14.7,0.196,0.231
1991-02-28,0.00,2.72,13.9,0.184,0.229
1991-03-01,0.00,2.77,14.7,0.179,0.227
1991-03-02,0.00,3.05,14.2,0.166,0.225
1991-03-03,0.00,3.85,16.7,0.151,0.223
1991-03-04,0.00,5.26,19.2,0.126,0.220
1991-03-05,0.30,2.48,14.6,0.119,0.218
1991-03-06,23.00,1.04,14.8,0.196,0.223
1991-03-07,39.80,1.32,14.5,0.363,0.250
1991-03-08,2.50,2.43,14.2,0.341,0.260
1991-03-09,0.00,2.65,14.2,0.308,0.258
1991-03-10,0.00,2.94,15.0,0.285,0.256
1991-03-11,0.00,3.60,17.3,0.265,0.253
1991-03-12,0.10,2.53,15.7,0.251,0.250
1991-03-13,0.30,2.65,14.4,0.242,0.248
1991-03-14,0.00,3.64,15.4,0.222,0.245
1991-03-15,0.00,3.34,14.9,0.203,0.242
1991-03-16,0.00,2.95,15.5,0.191,0.239
1991-03-17,0.00,2.95,16.0,0.182,0.237
1991-03-18,0.00,3.57,16.6,0.169,0.235
1991-03-19,0.00,4.16,19.8,0.151,0.232
1991-03-20,0.00,4.54,20.4,0.129,0.229
1991-03-21,0.00,4.13,18.1,0.111,0.226
1991-03-22,0.20,2.94,14.0,0.104,0.224
1991-03-23,4.00,3.16,13.0,0.157,0.227
1991-03-24,0.00,3.50,14.0,0.140,0.224
1991-03-25,0.00,3.57,14.0,0.121,0.222
1991-03-26,0.00,3.09,13.9,0.107,0.220
1991-03-27,0.00,3.54,13.6,0.095,0.218
1991-03-28,3.80,2.57,13.5,0.120,0.219
1991-03-29,4.30,2.35,13.8,0.200,0.224
1991-03-30,0.80,2.75,15.2,0.218,0.225
1991-03-31,0.30,3.08,15.1,0.196,0.223
1991-04-01,1.10,2.99,15.1,0.177,0.222
1991-04-02,0.00,3.40,15.4,0.158,0.220
1991-04-03,0.00,3.53,15.2,0.133,0.217
1991-04-04,0.20,3.82,16.2,0.112,0.215
1991-04-05,0.00,3.84,16.5,0.094,0.213
1991-04-06,0.00,4.15,17.1,0.080,0.211
1991-04-07,0.00,3.60,16.7,0.073,0.210
1991-04-08,0.00,4.04,17.1,0.067,0.209
1991-04-09,0.00,3.75,16.9,0.063,0.207
1991-04-10,0.00,4.02,17.1,0.059,0.207
1991-04-11,0.00,4.68,19.2,0.056,0.205
1991-04-12,0.00,4.20,17.7,0.054,0.205
1991-04-13,0.00,3.98,17.2,0.054,0.204
1991-04-14,0.00,3.39,15.6,0.054,0.203
1991-04-15,0.00,3.99,15.4,0.054,0.203
1991-04-16,0.60,3.22,15.5,0.063,0.203
1991-04-17,0.00,3.25,15.5,0.065,0.202
1991-04-18,0.00,4.01,16.4,0.061,0.201
1991-04-19,0.00,3.87,16.3,0.056,0.201
1991-04-20,0.10,3.74,16.1,0.054,0.200
1991-04-21,1.20,3.31,16.5,0.074,0.201
1991-04-22,1.10,3.42,16.5,0.090,0.201
1991-04-23,0.00,3.72,17.1,0.079,0.200
1991-04-24,0.00,3.62,17.1,0.067,0.199
1991-04-25,0.00,4.25,17.8,0.059,0.198
1991-04-26,0.00,4.67,18.2,0.053,0.197
1991-04-27,0.00,4.66,18.5,0.050,0.196
1991-04-28,0.00,5.16,20.4,0.048,0.196
1991-04-29,0.00,5.44,21.2,0.047,0.195
